User_ID,Initial_Debt,Interest_Rate,Minimum_Payment_Percentage,Monthly_Income,Monthly_Expenses,Additional_Payment,Repayment_Strategy
678,40387.7,26.4,2.5108627908771024,2755.2,2424.576,202.56,Avalanche
679,96977.57,17.02,2.8261780125733424,3449.66,2449.2585999999997,444.24,Avalanche
680,86685.21,29.82,3.0978840759296986,8706.2,5920.216000000001,422.06,Highest Interest
681,81890.14,3.31,2.227005428466495,5478.7,2520.202,524.35,Avalanche
682,26532.38,11.09,1.8736330756148103,12861.24,5787.558,186.55,Highest Interest
683,17917.87,19.83,2.8669924932831363,2191.01,1906.1787000000002,691.52,Avalanche
684,67195.68,15.67,1.5909282242353946,6928.22,3325.5456,247.49,Snowball
685,93008.22,6.15,2.480394715505697,6385.49,4916.8273,555.31,Highest Interest
686,56119.53,12.93,2.5446523129066883,2251.26,1215.6804000000002,12.9,Snowball
687,57589.66,3.69,2.3106060993830413,3616.79,1374.3802,298.13,Highest Interest
688,28717.93,20.35,1.7273774457452187,7377.35,2286.9785,281.37,Avalanche
689,77179.8,27.1,2.317194495489391,8407.24,5296.5612,434.79,Snowball
690,19517.33,26.89,3.321271225500809,7255.77,6457.635300000001,58.19,Avalanche
691,33044.24,21.89,2.795860800683208,8902.19,4629.138800000001,632.11,Highest Interest
692,43118.21,15.58,3.0808573010147597,9736.71,4965.7221,174.22,Highest Interest
693,51253.43,16.82,1.8913990864088714,2129.01,1085.7951,541.63,Highest Interest
694,24998.56,6.7,2.6278539661386593,8033.24,4900.2764,642.57,Highest Interest
695,12368.85,12.21,2.5441701758497817,14525.49,8134.2744,449.5,Highest Interest
696,61451.38,8.07,2.553852725651562,8747.42,7260.3586,592.71,Snowball
697,29574.42,25.17,2.7779229663727403,10808.05,6484.829999999999,529.49,Highest Interest
698,58542.58,27.7,2.57366125047829,6054.23,3632.5379999999996,284.42,Avalanche
699,16281.91,17.5,1.9052704632502881,12061.89,4583.5181999999995,647.09,Snowball
700,48632.87,22.65,2.8066270244926987,12047.98,10722.7022,235.76,Avalanche
701,53726.35,6.28,2.9204421398652576,8776.85,3949.5825000000004,456.97,Highest Interest
702,6130.53,19.43,3.1597394853132195,14688.18,4993.9812,596.32,Avalanche
703,34323.82,21.98,3.1818264219587995,3632.15,2542.505,303.16,Snowball
704,14307.05,15.22,2.7382165334286954,2220.32,1465.4112000000002,242.21,Snowball
705,7274.12,9.57,1.9285814459513817,12012.06,6606.633,367.48,Snowball
706,99006.06,26.69,1.7353080828927019,12493.02,6871.161000000001,654.37,Avalanche
707,32913.03,23.06,2.3864531967799802,3562.69,2743.2713,743.94,Snowball
708,81177.57,27.3,2.959735487263506,5452.58,2290.0836,436.07,Avalanche
709,26209.42,25.1,2.9275175340987847,2228.18,1760.2622,529.17,Highest Interest
710,68468.77,29.74,2.6369996311315895,5813.01,4010.9768999999997,722.62,Highest Interest
711,76262.56,8.19,2.481720380604391,12050.84,6627.962,78.84,Avalanche
712,59968.24,5.34,3.45186761209984,8733.49,4978.0893,185.66,Snowball
713,47686.04,12.1,2.7870159379405672,6525.24,2936.358,567.12,Avalanche
714,41772.25,6.48,2.4563634615535856,6832.61,5124.4574999999995,659.0,Avalanche
715,35537.96,17.12,2.177279488166819,2017.6,1230.7359999999999,685.62,Avalanche
716,93023.39,20.09,1.995697341145383,5897.41,2889.7309,332.09,Highest Interest
717,83231.32,18.61,1.9464679927049278,10403.96,6866.6136,71.47,Avalanche
718,96537.66,10.0,1.995753288591314,14664.53,13198.077000000001,350.23,Highest Interest
719,13305.43,27.54,2.6404760566293812,13011.79,7286.602400000002,184.59,Avalanche
720,73355.88,3.57,2.490965169734562,2306.73,1960.7205,232.96,Highest Interest
721,93895.71,12.4,2.3370426188547704,13681.29,6977.4579,617.81,Avalanche
722,18942.07,22.41,2.8682389675509783,12181.58,4019.9214,60.42,Avalanche
723,7583.13,23.71,3.4045874670862464,12144.89,5100.8538,662.06,Snowball
724,74370.94,14.24,2.088326531856,7953.94,4374.667,342.14,Snowball
725,57872.84,3.46,2.162856978390707,7174.07,3084.8500999999997,476.85,Avalanche
726,84341.05,19.69,1.5,5937.9,1781.37,71.72,Avalanche
727,14837.47,4.7,2.4868345822651485,2854.03,2425.9255000000003,269.89,Avalanche
728,79731.46,5.91,2.436189715786623,4967.06,4023.3186000000005,71.76,Avalanche
729,20961.1,20.56,2.9463951226071967,5205.85,3904.3875000000003,769.23,Snowball
730,17201.94,11.44,2.4565936380196747,8293.0,3317.2000000000003,645.81,Highest Interest
731,17262.31,12.4,2.2059453511022493,11716.78,4335.2086,367.71,Avalanche
732,81642.9,16.14,2.5963428711525434,8159.53,2774.2402,178.88,Snowball
733,66854.52,29.42,2.7785341795708263,2751.98,2008.9454,746.76,Avalanche
734,52783.48,29.07,1.6911354704375823,14451.27,12428.092200000001,275.68,Avalanche
735,36524.22,14.24,3.003445495366024,14255.42,7983.035200000001,128.79,Highest Interest
736,87842.85,10.17,3.1531513933575592,12207.46,4516.7602,450.53,Avalanche
737,39852.07,11.17,2.773727570489963,14887.26,9081.2286,755.02,Avalanche
738,81843.34,10.26,2.03272246985904,9078.27,4629.9177,3.06,Highest Interest
739,44474.36,17.37,2.3369867307590484,14515.99,7548.3148,190.5,Highest Interest
740,38317.5,19.39,3.0914372478611156,2982.87,1998.5229,750.76,Highest Interest
741,46805.3,16.2,2.0108895731728005,6753.85,4930.3105000000005,136.87,Highest Interest
742,30836.41,14.02,2.8143218538825954,4929.96,1824.0852,90.59,Snowball
743,75013.33,8.7,2.4746139953634203,4545.83,1454.6656,456.15,Snowball
744,50769.32,16.03,2.580096624753486,3830.44,3447.396,689.48,Snowball
745,23989.06,12.21,2.082114261337595,10091.38,4440.2072,381.69,Avalanche
746,90057.88,17.62,2.665332142551071,12157.18,4011.8694000000005,795.65,Highest Interest
747,39005.23,21.23,2.629537868557168,9517.88,3902.3307999999993,543.34,Highest Interest
748,54811.73,20.1,1.7453207047166925,3910.52,1251.3664,59.26,Snowball
749,90740.74,15.49,2.4977780527248155,12544.61,6774.089400000001,794.27,Avalanche
750,62799.56,18.01,2.806948578539988,10267.41,8008.5798,326.32,Avalanche
751,12572.91,10.69,2.307358374851803,7046.15,3523.075,229.92,Avalanche
752,94043.38,3.65,1.5,10763.69,6135.3033,446.3,Snowball
753,63143.1,19.88,2.4425916375510313,5378.76,3818.9196,243.45,Avalanche
754,34155.66,9.82,3.23323396657266,6487.5,3957.375,69.17,Avalanche
755,14787.94,21.06,2.3277652552695693,13927.32,11420.402399999999,1.14,Avalanche
756,79608.49,23.17,3.2143255414286047,5776.56,4736.7792,359.67,Highest Interest
757,62387.2,27.73,2.093821221844482,8109.85,2514.0535,669.49,Snowball
758,53812.65,28.87,1.9195146771365086,13571.83,10450.3091,457.85,Highest Interest
759,89495.37,3.28,2.4974486810887053,11200.38,6496.220399999999,799.37,Highest Interest
760,79071.12,29.74,2.088710816132299,2808.64,2499.6895999999997,229.48,Snowball
761,16015.81,21.44,2.664928868930278,3914.94,2309.8145999999997,224.36,Highest Interest
762,31860.48,20.38,2.3137145728673145,2101.94,1870.7266000000002,127.8,Avalanche
763,25600.42,3.41,3.236958522627905,10201.98,7651.485,131.25,Avalanche
764,74650.68,26.25,2.279166264391352,7819.75,3518.8875000000003,228.15,Avalanche
765,4319.71,6.93,2.54486848007596,3745.57,2322.2534,634.27,Avalanche
766,57419.08,25.61,2.7981678642218344,14453.14,13007.826,724.61,Snowball
767,76483.41,3.42,2.9781580197290243,8885.58,7197.3198,780.07,Highest Interest
768,87799.8,20.44,3.239821347971078,5144.61,1852.0595999999998,185.83,Highest Interest
769,34866.09,14.74,2.382568366179501,8507.85,6125.652,705.04,Avalanche
770,82304.47,8.42,2.300345950430958,10835.06,5525.8805999999995,262.6,Avalanche
771,11952.54,5.9,1.543041650401833,2991.11,897.333,90.27,Highest Interest
772,84798.78,14.88,3.5,5571.15,3008.421,696.02,Snowball
773,13621.38,6.33,2.680482048616659,12490.55,5495.842,508.88,Highest Interest
774,40331.44,16.13,2.8759040328861047,7975.64,6300.7556,131.78,Avalanche
775,79932.24,19.88,2.7778644374563104,9105.5,4552.75,343.87,Avalanche
776,15841.83,25.34,2.5247674414379997,7626.61,6101.2880000000005,229.81,Snowball
777,23695.89,21.32,2.675176290251681,2570.7,771.2099999999999,589.44,Highest Interest
778,72503.0,4.76,2.220168775407874,4154.75,1994.28,362.73,Snowball
779,72283.62,11.3,2.3489506746302533,7792.04,3428.4976,791.42,Snowball
780,64473.62,10.78,2.024897099818559,4719.41,2076.5404,43.8,Avalanche
781,69700.9,27.71,3.2786219818617792,2649.73,900.9082000000001,284.01,Highest Interest
782,54729.72,26.43,2.780740504948177,12967.45,5316.6545,385.52,Avalanche
783,25928.11,12.99,3.48808629012716,14755.5,9295.965,402.51,Highest Interest
784,35223.9,4.92,3.5,12310.86,5786.1042,252.75,Avalanche
785,18978.17,27.14,1.7979218801913757,13099.2,7204.560000000001,583.39,Avalanche
786,90936.61,26.98,2.9926141864365188,5145.7,2727.221,699.8,Highest Interest
787,58755.79,26.08,1.8210181614847825,14488.15,12025.164499999999,750.98,Highest Interest
788,40684.29,25.82,2.5887087442322247,4560.03,3830.4251999999997,644.07,Avalanche
789,46738.57,15.97,2.6573647349297644,14368.59,8621.154,680.46,Highest Interest
790,94781.05,7.79,1.8564169254462217,14932.65,7466.325,440.44,Avalanche
791,16181.79,15.89,2.131240832229444,11252.4,4050.8639999999996,660.71,Highest Interest
792,59036.75,16.35,2.680175737888172,14754.87,12836.7369,242.8,Avalanche
793,51082.98,16.23,2.588150349520315,9404.02,3197.3668000000002,318.78,Avalanche
794,61533.97,17.55,1.9908142184327409,5374.04,2579.5391999999997,253.53,Avalanche
795,2792.91,9.96,2.150984452030148,7680.95,3686.8559999999998,373.91,Snowball
796,87340.27,12.89,1.7542798557580455,9716.29,4760.9821,228.46,Highest Interest
797,93279.71,14.72,1.898538227088432,2950.06,1180.0240000000001,769.29,Avalanche
798,56948.19,6.54,2.3142897942432623,10090.46,7769.6542,250.28,Snowball
799,69968.43,15.29,2.993726556348841,14755.31,5459.4646999999995,78.44,Avalanche
800,92327.44,24.88,3.05711653726115,4471.4,3040.552,421.45,Snowball
801,71016.62,25.36,3.416718347690031,12303.74,4552.3838,45.68,Avalanche
802,16101.37,14.11,2.712132092578023,13802.68,4692.9112000000005,88.43,Avalanche
803,58052.55,17.01,2.5941415338583464,14268.12,12127.902,175.51,Snowball
804,61064.79,3.91,2.747573170498319,14481.76,5937.5216,371.48,Snowball
805,42988.94,21.21,2.7427780086149576,8778.98,6935.3942,346.6,Highest Interest
806,73907.98,13.92,1.6917431997356505,14705.0,9264.15,639.75,Highest Interest
807,93502.33,15.03,3.444436693777053,11845.03,4145.7605,591.58,Snowball
808,92631.28,26.59,1.534530509019032,4101.73,3568.5050999999994,341.05,Highest Interest
809,45633.1,15.47,3.0743811981892732,8199.7,3689.8650000000002,266.96,Snowball
810,12210.57,3.57,2.5281934891658504,11338.31,9297.4142,253.18,Highest Interest
811,98499.28,9.14,1.9552514039226065,5215.42,2086.168,619.2,Avalanche
812,84050.91,15.84,2.7656872150359546,10328.0,8365.68,41.66,Highest Interest
813,13341.61,14.46,2.440930697549147,10665.81,3306.4011,10.26,Avalanche
814,92163.35,26.23,2.1587310019295884,4115.1,2510.2110000000002,636.44,Avalanche
815,87119.74,17.64,1.8092611681094888,9346.11,7103.043600000001,381.72,Highest Interest
816,52364.97,21.62,1.767246435488035,12031.15,10346.788999999999,104.7,Snowball
817,59536.27,15.67,2.1945443502754,8485.64,7212.793999999999,188.45,Avalanche
818,40501.27,14.87,2.30650594114556,2157.34,1704.2986,746.0,Avalanche
819,6421.4,15.05,1.8947287335805991,2117.5,1757.5249999999999,687.6,Highest Interest
820,34184.53,14.09,2.5192400738234806,6641.38,2789.3795999999998,567.83,Snowball
821,80482.49,17.54,1.9659318989677397,14040.52,6599.0444,385.78,Snowball
822,1458.57,9.76,2.6801103600879506,4972.8,2337.216,416.26,Highest Interest
823,34016.42,27.06,3.1156896606358284,10246.73,5430.7669,780.2,Snowball
824,40418.7,11.99,2.6446871580980376,4886.99,2638.9746,772.62,Highest Interest
825,54202.16,6.98,2.4530826045097824,6181.71,3894.4773,172.22,Highest Interest
826,92065.71,5.61,2.2325514810894522,13024.55,5209.82,648.88,Highest Interest
827,35288.25,3.36,3.2230493092876094,11475.2,8147.392,157.79,Avalanche
828,35348.37,14.42,2.403242141237133,3240.19,1296.076,170.83,Avalanche
829,74012.62,8.07,3.5,7573.13,3710.8337,540.87,Avalanche
830,45769.58,3.58,1.9084820775439366,2379.21,1427.526,324.0,Highest Interest
831,23235.88,17.04,2.6449536413310453,8251.57,6436.2246,745.24,Avalanche
832,45791.51,21.36,3.206361804984378,10611.64,7852.6136,71.21,Avalanche
833,14944.85,5.32,2.1549318340411965,3540.53,2442.9656999999997,409.22,Avalanche
834,18462.31,15.44,2.3819378250122556,5755.5,2244.645,734.82,Highest Interest
835,50338.41,23.08,2.8130732539132173,7171.88,4518.2844000000005,723.29,Highest Interest
836,42473.62,29.62,2.6939451231988927,13953.9,4883.865,125.22,Highest Interest
837,91569.74,21.01,2.779849532110488,14912.32,7903.5296,293.31,Avalanche
838,36877.0,9.61,3.0801292373041322,2583.85,1421.1175,495.3,Snowball
839,58478.25,22.35,2.3266229429237546,11893.1,3805.7920000000004,127.52,Avalanche
840,63594.16,19.14,3.21851294906737,6832.41,3142.9086,774.42,Avalanche
841,2296.35,8.72,1.6399925253003251,7101.96,6178.7052,731.8,Highest Interest
842,66690.2,25.98,3.0387187727928358,11805.44,10270.7328,133.56,Highest Interest
843,18625.56,14.54,3.073602843788155,13939.54,7109.165400000001,96.92,Avalanche
844,96145.96,28.97,2.1127648119729794,14362.07,4739.4831,68.33,Avalanche
845,15717.61,22.52,1.7746819120115425,9502.59,3896.0618999999997,727.55,Snowball
846,42047.79,20.4,2.3839162977201283,6642.58,3586.9932000000003,154.9,Snowball
847,9449.62,22.67,2.701901565414632,12238.14,10647.1818,333.03,Highest Interest
848,99690.55,15.91,2.3324504941547892,5263.02,1999.9476000000002,359.08,Snowball
849,50717.31,16.64,2.750971093978596,9332.96,7093.049599999999,479.21,Snowball
850,59943.12,25.98,3.4688718816348842,6661.52,2464.7624,57.39,Highest Interest
851,7640.57,21.39,1.817644030316346,10536.2,9377.218,181.41,Snowball
852,75246.09,27.23,1.5229474484071086,5125.19,2716.3507,745.19,Avalanche
853,21780.65,27.05,2.465351173241889,4490.71,3457.8467,726.73,Snowball
854,89907.37,29.37,2.159915711846226,13937.11,7107.926100000001,625.03,Highest Interest
855,21308.82,21.91,2.2598425407971723,3323.45,2259.946,15.52,Avalanche
856,19878.08,16.56,3.1334565747454444,8577.45,3602.529,261.61,Snowball
857,4618.42,7.49,2.4396918375862637,4871.09,1899.7251,502.37,Avalanche
858,47734.63,22.05,2.485502289602651,2506.09,2155.2374,220.15,Avalanche
859,56919.27,10.87,2.281601227878613,2468.24,2098.004,727.67,Snowball
860,7505.16,10.64,2.480599415687107,4277.88,3550.6403999999998,507.11,Snowball
861,77777.23,9.43,2.63425073123768,13268.01,9022.2468,57.53,Highest Interest
862,45875.59,26.63,3.5,5672.22,4424.3316,727.2,Highest Interest
863,52914.64,26.44,2.63982874180605,14355.97,4881.0298,766.21,Avalanche
864,44635.51,20.04,3.0813475843447575,9561.09,4780.545,62.17,Highest Interest
865,40675.54,15.77,2.593199792572326,7675.98,3761.2301999999995,425.89,Avalanche
866,56404.39,21.15,1.5,9541.15,6487.982,242.69,Avalanche
867,16368.78,19.4,2.21646408314239,8717.08,4445.7108,314.27,Highest Interest
868,19010.88,14.22,2.63945535900444,11864.09,4626.9951,143.72,Highest Interest
869,86316.78,13.25,2.8617072718916936,5672.45,3743.817,462.46,Highest Interest
870,94665.43,13.34,2.605114295789263,6589.66,5205.8314,766.38,Snowball
871,37957.62,18.91,2.9601756998859705,13623.23,7220.3119,402.46,Avalanche
872,27803.72,20.49,1.7700076009104024,14303.93,5435.4934,66.33,Avalanche
873,64755.95,15.2,2.5243962378085927,13603.26,5713.3692,496.0,Avalanche
874,41464.68,29.15,3.163981517342731,7452.82,3279.2408,272.18,Highest Interest
875,3513.25,5.26,2.014220001362029,12144.75,5829.48,684.74,Highest Interest
876,16459.11,12.37,3.06029571614165,8192.36,5652.7284,347.74,Highest Interest
877,71881.25,14.32,3.034453729642522,8468.02,5588.8932,154.27,Highest Interest
878,66233.47,3.46,1.8814876737390285,4660.84,3355.8048,152.88,Highest Interest
879,3682.5,12.85,2.6689392805548935,9684.69,5036.0388,615.01,Snowball
880,22975.24,10.39,2.579406995834212,4419.77,3491.6183000000005,212.47,Highest Interest
881,23876.4,16.66,2.4118186534687736,6310.34,2650.3428,613.79,Avalanche
882,67517.38,12.08,1.736555388888142,13115.39,7606.926199999999,164.71,Highest Interest
883,2951.34,22.61,2.368470131932667,4691.99,3659.7522,257.35,Avalanche
884,11306.75,16.77,2.4218520663293166,2925.06,1199.2746,372.39,Highest Interest
885,80191.69,6.5,1.650849357110058,2897.1,1071.927,754.56,Highest Interest
886,18675.92,23.25,1.8474241814825123,14230.2,11811.066,745.39,Avalanche
887,65621.86,5.68,2.0365023032749963,8589.97,4380.8847,165.5,Avalanche
888,24580.1,25.65,1.975859217375764,7322.36,5198.875599999999,286.58,Avalanche
889,10844.7,28.15,2.663135185528051,12541.42,4013.2544000000003,119.52,Avalanche
890,25074.05,11.71,2.9557552634324544,12865.74,9134.6754,407.99,Snowball
891,72504.43,28.01,2.3447284265985546,6318.48,3096.0552,368.47,Avalanche
892,85713.95,24.41,2.883144783754466,11017.03,3635.6199000000006,720.61,Highest Interest
893,83191.77,27.91,2.9762442302423144,12024.6,8056.482000000001,744.0,Highest Interest
894,40321.17,20.99,2.457353528477671,10510.46,4624.6024,306.85,Snowball
895,67140.43,9.36,2.7040218715980893,3970.74,2104.4922,393.39,Avalanche
896,21293.45,27.15,2.3883274209145857,13386.48,4685.267999999999,716.99,Highest Interest
897,30021.63,7.98,1.9385851229024063,9008.23,3513.2097,645.37,Snowball
898,89737.25,8.75,2.126620274227599,5672.14,2722.6272,2.93,Highest Interest
899,2287.19,10.32,2.6630740803289474,7527.97,2634.7895,256.05,Snowball
900,9465.34,11.21,2.439335230190816,2488.42,2115.157,337.42,Snowball
901,21580.74,16.89,2.868586506554919,3662.27,1098.681,183.77,Avalanche
902,3626.69,22.26,1.556506463108697,11952.11,7051.7449,159.66,Snowball
903,18962.11,28.01,1.6767142171509675,2000.15,740.0555,30.23,Highest Interest
904,58721.11,5.39,1.735887573321774,7415.36,3559.3727999999996,514.7,Highest Interest
905,42721.03,28.77,2.5833265905519376,8792.63,7561.661799999999,210.01,Avalanche
906,89374.5,27.88,1.810948450830479,2710.25,1084.1000000000001,41.88,Avalanche
907,81926.91,4.46,2.6600645824884674,14650.02,12892.017600000001,184.78,Snowball
908,34839.92,12.73,2.8765049605320727,4939.63,2074.6446,641.53,Avalanche
909,26682.92,24.95,3.258124886709692,5954.58,4406.3892,681.19,Highest Interest
910,38589.55,19.51,3.202953775820138,5951.25,3749.2875,386.45,Highest Interest
911,59439.2,24.04,2.152290172833086,4995.42,4146.1986,332.86,Avalanche
912,27538.3,22.41,1.665181003490892,2019.16,1272.0708,782.28,Avalanche
913,62790.74,16.41,2.184029000844957,11481.48,7118.5176,160.45,Avalanche
914,41531.75,4.11,2.9884178734680864,14568.99,6118.975799999999,172.29,Snowball
915,55652.67,18.78,2.305154965580138,4915.82,1966.328,233.49,Snowball
916,44176.53,4.31,2.4878397049806353,10619.61,9026.6685,138.21,Highest Interest
917,30152.11,19.3,2.22141962779941,11644.65,5822.325,303.49,Snowball
918,94896.88,24.61,3.290601382459842,13029.53,6775.355600000001,728.67,Snowball
919,76596.97,18.79,1.9927696175903953,7494.18,5695.576800000001,492.28,Snowball
920,14871.2,29.92,2.5333827698656566,5938.1,2969.05,329.56,Snowball
921,86978.33,15.31,3.054119280549956,6228.84,5419.0908,747.53,Highest Interest
922,49255.69,23.22,3.420774738197683,11264.08,8335.4192,38.77,Avalanche
923,89560.67,21.01,2.1525989492306787,12618.13,8327.9658,168.22,Highest Interest
924,80185.67,29.77,2.9804029330691875,4360.98,3619.6133999999993,452.71,Snowball
925,43096.14,22.26,2.183867503238453,6822.23,2251.3359,492.44,Avalanche
926,3224.46,7.43,3.1885799342893586,13725.22,6176.349,31.65,Avalanche
927,27599.06,28.8,3.3647335258646374,12487.02,7242.4716,322.43,Avalanche
928,54621.79,21.03,2.055202550731142,14803.16,6513.3904,519.32,Highest Interest
929,63714.34,4.6,2.8267317544425157,11805.23,8853.9225,558.46,Avalanche
930,26530.88,20.75,3.0566432638858942,7111.54,6044.809,510.51,Highest Interest
931,14796.25,26.84,2.3528663061884534,9678.29,5323.059500000001,256.45,Highest Interest
932,83658.09,18.58,2.7738572200965783,10593.19,5402.526900000001,74.82,Snowball
933,98455.82,12.56,2.8000086303216767,3019.93,2657.5384,341.69,Snowball
934,53043.33,25.16,3.5,9078.46,5174.722199999999,103.0,Avalanche
935,17996.25,24.13,1.5144991404000445,11221.17,6620.4902999999995,758.1,Avalanche
936,27958.43,17.69,2.47204324897257,4175.18,2129.3418,380.14,Snowball
937,2820.68,7.17,1.874873299039828,12148.21,10325.9785,253.81,Highest Interest
938,91515.58,9.78,2.5068990388667167,9589.05,6136.991999999999,613.04,Highest Interest
939,12657.36,22.94,2.1085709987089545,14378.88,10927.9488,398.36,Snowball
940,58075.13,24.76,2.3725413903167047,2551.49,2015.6770999999999,248.03,Highest Interest
941,28131.47,10.54,2.0629263306572376,5449.24,2779.1124,649.57,Snowball
942,55863.62,12.94,2.5776837265678387,9820.2,5499.312000000001,693.72,Snowball
943,65490.62,5.1,3.036947085091748,5855.28,4742.776800000001,538.41,Avalanche
944,83144.44,22.26,2.3136326062838903,11287.51,5869.5052000000005,37.57,Avalanche
945,21435.71,3.1,3.215311102864272,11867.07,9256.3146,453.06,Snowball
946,2088.59,4.26,3.0219784040045594,3332.71,2866.1306,610.64,Avalanche
947,14551.68,3.12,3.5,8680.11,5815.673700000001,109.2,Snowball
948,90101.85,20.42,2.7056785060287143,8615.58,6375.5292,182.94,Highest Interest
949,87515.12,14.27,2.469177979184361,6800.65,5304.507,706.0,Highest Interest
950,60143.9,11.03,1.7073814017282236,14128.02,11443.6962,16.1,Highest Interest
951,60451.17,27.64,2.1091564392034767,12757.58,6889.0932,602.18,Highest Interest
952,66838.63,8.21,2.3960485052503797,11063.72,3651.0276,379.02,Snowball
953,18361.76,13.51,2.4552464844192308,11286.25,6094.575000000001,357.42,Highest Interest
954,91526.78,28.39,3.5,8002.31,5601.617,5.68,Highest Interest
955,42458.28,14.53,2.3965116092217813,13972.93,7964.5701,655.52,Highest Interest
956,38930.71,17.98,1.615823355364697,11029.74,8272.305,287.86,Highest Interest
957,52372.85,5.17,2.83228517838894,11476.75,5853.1425,432.61,Snowball
958,5649.63,24.33,2.803249120134662,13201.98,8977.3464,541.84,Highest Interest
959,17462.05,14.41,2.270535147780061,5562.93,2280.8013,562.1,Avalanche
960,74065.33,24.61,3.5,12491.92,9368.94,764.78,Avalanche
961,9197.07,9.85,1.5516894726285373,4538.13,2859.0219,425.07,Avalanche
962,60712.06,14.41,3.1247285497939323,6489.45,2725.569,319.78,Avalanche
963,25289.56,24.24,2.354451647960986,6362.94,3054.2111999999997,762.96,Avalanche
964,39540.27,29.29,2.0247911108603547,14720.83,11040.6225,513.69,Avalanche
965,29580.68,4.61,3.5,13134.98,7749.638199999999,238.52,Snowball
966,36211.6,24.94,2.868348365145641,11115.21,4779.5403,101.17,Avalanche
967,72185.54,11.12,2.3507806584009776,11451.74,10077.5312,674.04,Highest Interest
968,30415.05,17.87,2.3406181555668737,9306.95,6794.0735,289.75,Avalanche
969,57074.06,10.83,2.637709417685107,14312.18,12451.5966,528.38,Snowball
970,48128.99,19.56,2.2690182420408176,8451.36,4732.761600000001,376.65,Avalanche
971,66703.45,12.55,3.1498042623044022,6946.73,4098.570699999999,159.14,Highest Interest
972,93746.14,12.01,2.5438426965312892,4119.46,3460.3464,481.35,Highest Interest
973,73524.64,4.02,3.0087822258485315,12220.67,7576.8154,48.55,Snowball
974,22279.1,6.97,2.6039631724983336,11547.77,8314.3944,330.67,Snowball
975,4087.13,27.76,2.9349174995871694,6996.62,3148.479,437.29,Snowball
976,26964.14,29.95,3.172754875873238,2327.51,1326.6807000000001,348.84,Snowball
977,59912.72,24.07,3.3404649161328495,12906.97,4775.5788999999995,598.94,Avalanche
978,6091.16,10.74,2.7454733438101355,2148.43,902.3405999999999,662.34,Avalanche
979,50140.26,13.87,2.0667264571794646,11148.1,3344.43,616.99,Highest Interest
980,60087.44,22.97,2.413708866235778,14613.34,4676.2688,31.05,Snowball
981,34090.15,29.15,2.48693106536102,7689.6,6843.744000000001,155.3,Snowball
982,77320.31,15.3,2.2133955809606967,5054.65,2274.5924999999997,429.29,Avalanche
983,11553.23,25.4,2.129922888498224,11163.32,7814.324,747.86,Snowball
984,8438.64,29.33,2.5872502846052052,12622.67,10098.136,667.97,Highest Interest
985,73090.69,26.58,2.0083461809461345,9103.59,5735.2617,674.03,Highest Interest
986,50053.64,9.13,1.9112997546637036,14571.46,5682.8694,242.57,Snowball
987,69151.84,3.22,1.652782084270822,2671.69,1977.0506,343.56,Highest Interest
988,44047.91,16.29,2.7401683474177077,8562.34,5651.1444,376.56,Highest Interest
989,25393.8,17.35,2.6706239890739885,11339.9,8391.526,125.9,Avalanche
990,82091.13,8.43,2.3376622483800826,13214.33,10042.8908,24.85,Highest Interest
991,80142.17,10.69,2.997115637884326,4330.32,3853.9847999999997,757.52,Snowball
992,69774.95,23.66,2.0005953213389738,12400.05,7936.032,192.57,Snowball
993,27942.37,15.7,2.6904370536609457,9185.19,4592.595,191.96,Highest Interest
994,59432.84,11.57,2.52708168021774,7155.2,4937.088,66.7,Snowball
995,36736.42,19.81,2.1296598306636136,3712.3,1262.1820000000002,742.81,Avalanche
996,10066.63,20.62,2.253728785101748,13248.84,11129.025599999999,463.79,Highest Interest
997,91814.04,23.77,2.2152520099727786,4044.55,1496.4835,533.63,Highest Interest
998,14545.04,7.23,2.6263769845307228,6027.24,3013.62,729.26,Highest Interest
999,95073.5,23.02,2.7967144368277763,5770.59,4558.766100000001,276.5,Snowball
1000,45154.57,19.18,2.286803084242703,13328.38,8796.7308,497.21,Snowball
1001,19328.16,4.55,2.1439477379411804,10745.14,5802.3756,31.04,Highest Interest
1002,54648.19,23.99,2.5686110642633784,12356.86,7166.9788,149.42,Snowball
1003,87421.64,13.34,1.6741244162457727,5256.08,4257.4248,665.0,Snowball
1004,73490.26,11.92,2.5171787332211357,10123.36,5061.68,613.41,Highest Interest
1005,80849.55,15.1,3.280887742260843,9432.7,7734.814,280.51,Highest Interest
1006,66219.55,12.35,2.1480183648935096,12826.79,4489.3765,301.45,Snowball
1007,69535.38,12.13,2.4115724199625257,13779.13,10609.9301,426.84,Highest Interest
1008,85070.37,24.82,3.012280874651223,2158.04,1748.0124,0.19,Highest Interest
1009,25717.13,6.36,2.8773366705375745,10762.26,4412.5266,193.0,Highest Interest
1010,49453.07,29.21,2.5309195408624254,2673.87,1497.3672000000001,166.59,Highest Interest
1011,22899.73,17.98,2.4707357369682788,9135.16,3654.0640000000003,200.39,Snowball
1012,98779.13,7.94,1.882221212315918,5739.23,4132.245599999999,644.72,Highest Interest
1013,94461.87,6.54,2.7455764104488996,5988.1,3712.6220000000003,223.74,Avalanche
1014,4903.25,18.97,1.8283124937942983,6588.46,4480.152800000001,153.22,Highest Interest
1015,70851.94,20.09,1.5,10076.8,4232.255999999999,403.41,Avalanche
